,Date,Portfolio_Value,Cash,Exposure,Total_Shares,Price
1956,2022-10-07,156305.19084453583,125688.2515745163,0.5482304229736328,563,54.38177490234375
1957,2022-10-10,155639.24421215057,125688.2515745163,0.5482304229736328,563,53.19892120361328
1958,2022-10-11,155011.82686138153,125688.2515745163,0.5482304229736328,563,52.084503173828125
1959,2022-10-12,154731.13868236542,125688.2515745163,0.5482304229736328,563,51.58594512939453
1960,2022-10-13,156976.63552379608,125688.2515745163,0.5482304229736328,563,55.57439422607422
1961,2022-10-14,154846.71578884125,125688.2515745163,0.5482304229736328,563,51.79123306274414
1962,2022-10-17,157059.1921339035,125688.2515745163,0.5482304229736328,563,55.721031188964844
1963,2022-10-18,158154.4245481491,125688.2515745163,0.5482304229736328,563,57.6663818359375
1964,2022-10-19,157516.00036525726,125688.2515745163,0.5482304229736328,563,56.532413482666016
1965,2022-10-20,156684.94266033173,125688.2515745163,0.5482304229736328,563,55.05628967285156
1966,2022-10-21,158897.42115306854,125688.2515745163,0.5482304229736328,563,58.98609161376953
1967,2022-10-24,160124.74414348602,125688.2515745163,0.5482304229736328,563,61.16606140136719
1968,2022-10-25,161781.34862041473,125688.2515745163,0.5482304229736328,563,64.1085205078125
1969,2022-10-26,160955.79325771332,125688.2515745163,0.5482304229736328,563,62.64216995239258
1970,2022-10-27,160366.8987455368,125688.2515745163,0.5482304229736328,563,61.59617614746094
1971,2022-10-28,162816.0337934494,125688.2515745163,0.5482304229736328,563,65.94632720947266
1972,2022-10-31,162012.5028333664,125688.2515745163,0.5482304229736328,563,64.51909637451172
1973,2022-11-01,161539.18972301483,125688.2515745163,0.5482304229736328,563,63.67839813232422
1974,2022-11-02,158831.37801265717,125688.2515745163,0.5482304229736328,563,58.8687858581543
1975,2022-11-03,157763.6616048813,125688.2515745163,0.5482304229736328,563,56.97230911254883
1976,2022-11-04,159134.07770824432,125688.2515745163,0.5482304229736328,563,59.40644073486328
1977,2022-11-07,160097.21954631805,125688.2515745163,0.5482304229736328,563,61.11717224121094
1978,2022-11-08,160658.59375667572,125688.2515745163,0.5482304229736328,563,62.11428451538086
1979,2022-11-09,158490.1490354538,125688.2515745163,0.5482304229736328,563,58.2626953125
1980,2022-11-10,163850.7275571823,125688.2515745163,0.5482304229736328,563,67.78414916992188
1981,2022-11-11,164978.97832012177,125688.2515745163,0.5482304229736328,563,69.78814697265625
1982,2022-11-14,163960.80017375946,125688.2515745163,0.5482304229736328,563,67.97966003417969
1983,2022-11-15,164929.4443540573,125688.2515745163,0.5482304229736328,563,69.70016479492188
1984,2022-11-16,164048.85483074188,125688.2515745163,0.5482304229736328,563,68.13606262207031
1985,2022-11-17,163641.58700847626,125688.2515745163,0.5482304229736328,563,67.41267395019531
1986,2022-11-18,164169.9364271164,125688.2515745163,0.5482304229736328,563,68.35112762451172
1987,2022-11-21,163713.1303434372,125688.2515745163,0.5482304229736328,563,67.53974914550781
1988,2022-11-22,165248.65751934052,125688.2515745163,0.5482304229736328,563,70.26715087890625
1989,2022-11-23,165936.61352062225,125688.2515745163,0.5482304229736328,563,71.48909759521484
1990,2022-11-25,165909.10180950165,125688.2515745163,0.5482304229736328,563,71.44023132324219
1991,2022-11-28,163993.82281780243,125688.2515745163,0.5482304229736328,563,68.03831481933594
1992,2022-11-29,163779.17563152313,125688.2515745163,0.5482304229736328,563,67.65705871582031
1993,2022-11-30,167290.5247449875,125688.2515745163,0.5482304229736328,563,73.89391326904297
1994,2022-12-01,167268.50678539276,125688.2515745163,0.5482304229736328,563,73.85480499267578
1995,2022-12-02,167070.3795118332,125688.2515745163,0.5482304229736328,563,73.50289154052734
1996,2022-12-05,164846.8877439499,125688.2515745163,0.5482304229736328,563,69.55352783203125
1997,2022-12-06,163151.75398540497,125688.2515745163,0.5482304229736328,563,66.54263305664062
1998,2022-12-07,162909.5993833542,125688.2515745163,0.5482304229736328,563,66.11251831054688
1999,2022-12-08,163790.18890666962,125688.2515745163,0.5482304229736328,563,67.67662048339844
2000,2022-12-09,162926.11070537567,125688.2515745163,0.5482304229736328,563,66.141845703125
2001,2022-12-12,164489.15818309784,125688.2515745163,0.5482304229736328,563,68.91812896728516
2002,2022-12-13,165364.24536418915,125688.2515745163,0.5482304229736328,563,70.47245788574219
2003,2022-12-14,164621.23587322235,125688.2515745163,0.5482304229736328,563,69.15272521972656
2004,2022-12-15,161731.81035900116,125688.2515745163,0.5482304229736328,563,64.0205307006836
2005,2022-12-16,160416.43271160126,125688.2515745163,0.5482304229736328,563,61.68415832519531
2006,2022-12-19,159546.85431575775,125688.2515745163,0.5482304229736328,563,60.13961410522461
2007,2022-12-20,159664.86688518524,125688.2515745163,0.5482304229736328,563,60.34922790527344
2008,2022-12-21,161181.43868541718,125688.2515745163,0.5482304229736328,563,63.04296112060547
2009,2022-12-22,159659.35165691376,125688.2515745163,0.5482304229736328,563,60.33943176269531
2010,2022-12-23,160172.2292280197,125688.2515745163,0.5482304229736328,563,61.250404357910156
2011,2022-12-27,159780.6759405136,125688.2515745163,0.5482304229736328,563,60.554927825927734
2012,2022-12-28,158517.79390239716,125688.2515745163,0.5482304229736328,563,58.311798095703125
2013,2022-12-29,160216.34890651703,125688.2515745163,0.5482304229736328,563,61.32876968383789
2014,2022-12-30,159940.60682201385,125688.2515745163,0.5482304229736328,563,60.83899688720703
2015,2023-01-03,159527.00121212006,125688.2515745163,0.5482304229736328,563,60.10435104370117
2016,2023-01-04,160271.49689388275,125688.2515745163,0.5482304229736328,563,61.42672348022461
2017,2023-01-05,159069.27377605438,125688.2515745163,0.5482304229736328,563,59.29133605957031
2018,2023-01-06,161335.85219097137,125688.2515745163,0.5482304229736328,563,63.317230224609375
2019,2023-01-09,161291.7303647995,125688.2515745163,0.5482304229736328,563,63.238861083984375
2020,2023-01-10,162019.68465709686,125688.2515745163,0.5482304229736328,563,64.53185272216797
2021,2023-01-11,163398.38434123993,125688.2515745163,0.5482304229736328,563,66.98069763183594
2022,2023-01-12,163773.38120555878,125688.2515745163,0.5482304229736328,563,67.64676666259766
2023,2023-01-13,164170.45186901093,125688.2515745163,0.5482304229736328,563,68.35204315185547
2024,2023-01-17,163971.91653728485,125688.2515745163,0.5482304229736328,563,67.99940490722656
2025,2023-01-18,162152.04154491425,125688.2515745163,0.5482304229736328,563,64.7669448852539
2026,2023-01-19,161352.39143276215,125688.2515745163,0.5482304229736328,563,63.34660720825195
2027,2023-01-20,163260.51222515106,125688.2515745163,0.5482304229736328,563,66.73580932617188
2028,2023-01-23,164617.1509962082,125688.2515745163,0.5482304229736328,563,69.14546966552734
2029,2023-01-24,164495.82456493378,125688.2515745163,0.5482304229736328,563,68.92996978759766
2030,2023-01-25,164550.97684764862,125688.2515745163,0.5482304229736328,563,69.0279312133789
2031,2023-01-26,165753.20211315155,125688.2515745163,0.5482304229736328,563,71.16332244873047
2032,2023-01-27,166023.42252635956,125688.2515745163,0.5482304229736328,563,71.6432876586914
2033,2023-01-30,164523.39641094208,125688.2515745163,0.5482304229736328,563,68.97894287109375
2034,2023-01-31,166194.3817167282,125688.2515745163,0.5482304229736328,563,71.94694519042969
2035,2023-02-01,167501.38343334198,125688.2515745163,0.5482304229736328,563,74.26844024658203
2036,2023-02-02,169271.62996196747,125688.2515745163,0.5482304229736328,563,77.41275024414062
2037,2023-02-03,167892.9302778244,125688.2515745163,0.5482304229736328,563,74.96390533447266
2038,2023-02-06,167131.89320659637,125688.2515745163,0.5482304229736328,563,73.61215209960938
2039,2023-02-07,168703.6086988449,125688.2515745163,0.5482304229736328,563,76.4038314819336
2040,2023-02-08,167324.91331005096,125688.2515745163,0.5482304229736328,563,73.95499420166016
2041,2023-02-09,166199.8969449997,125688.2515745163,0.5482304229736328,563,71.95674133300781
2042,2023-02-10,166420.48459911346,125688.2515745163,0.5482304229736328,563,72.34854888916016
2043,2023-02-13,167848.8213376999,125688.2515745163,0.5482304229736328,563,74.88555908203125
2044,2023-02-14,167788.15382671356,125688.2515745163,0.5482304229736328,563,74.77780151367188
2045,2023-02-15,168185.21160411835,125688.2515745163,0.5482304229736328,563,75.4830551147461
2046,2023-02-16,166414.9736661911,125688.2515745163,0.5482304229736328,563,72.33876037597656
2047,2023-02-17,166056.50530529022,125688.2515745163,0.5482304229736328,563,71.7020492553711
2048,2023-02-21,163618.97629070282,125688.2515745163,0.5482304229736328,563,67.37251281738281
2049,2023-02-22,163464.5584897995,125688.2515745163,0.5482304229736328,563,67.09823608398438
2050,2023-02-23,164010.52313518524,125688.2515745163,0.5482304229736328,563,68.06797790527344
2051,2023-02-24,162764.18033885956,125688.2515745163,0.5482304229736328,563,65.8542251586914
2052,2023-02-27,163117.12917613983,125688.2515745163,0.5482304229736328,563,66.48113250732422
2053,2023-02-28,162709.0280561447,125688.2515745163,0.5482304229736328,563,65.75626373291016
2054,2023-03-01,162317.4812116623,125688.2515745163,0.5482304229736328,563,65.06079864501953
2055,2023-03-02,163089.5530347824,125688.2515745163,0.5482304229736328,563,66.4321517944336
2056,2023-03-03,164848.77769756317,125688.2515745163,0.5482304229736328,563,69.556884765625
2057,2023-03-06,164964.5889005661,125688.2515745163,0.5482304229736328,563,69.76258850097656
2058,2023-03-07,163144.696726799,125688.2515745163,0.5482304229736328,563,66.53009796142578
2059,2023-03-08,163304.63405132294,125688.2515745163,0.5482304229736328,563,66.81417846679688
2060,2023-03-09,161220.04098796844,125688.2515745163,0.5482304229736328,563,63.11152648925781
2061,2023-03-10,159653.83857631683,125688.2515745163,0.5482304229736328,563,60.32963943481445
2062,2023-03-13,159488.39461421967,125688.2515745163,0.5482304229736328,563,60.0357780456543
2063,2023-03-14,161109.745013237,125688.2515745163,0.5482304229736328,563,62.915618896484375
2064,2023-03-15,160508.63238048553,125688.2515745163,0.5482304229736328,563,61.847923278808594
2065,2023-03-16,162251.31135845184,125688.2515745163,0.5482304229736328,563,64.94326782226562
2066,2023-03-17,160988.42072963715,125688.2515745163,0.5482304229736328,563,62.70012283325195
2067,2023-03-20,161959.02144145966,125688.2515745163,0.5482304229736328,563,64.42410278320312
2068,2023-03-21,163388.62960338593,125688.2515745163,0.5482304229736328,563,66.96337127685547
2069,2023-03-22,161500.56594371796,125688.2515745163,0.5482304229736328,563,63.60979461669922
2070,2023-03-23,161694.35706233978,125688.2515745163,0.5482304229736328,563,63.95400619506836
2071,2023-03-24,162403.07892894745,125688.2515745163,0.5482304229736328,563,65.21283721923828
2072,2023-03-27,162591.33119487762,125688.2515745163,0.5482304229736328,563,65.54721069335938
2073,2023-03-28,162353.24428844452,125688.2515745163,0.5482304229736328,563,65.12432098388672
2074,2023-03-29,163953.3949918747,125688.2515745163,0.5482304229736328,563,67.96650695800781
2075,2023-03-30,164573.51883983612,125688.2515745163,0.5482304229736328,563,69.0679702758789
2076,2023-03-31,166206.8854780197,125688.2515745163,0.5482304229736328,563,71.96915435791016
2077,2023-04-03,166633.22035503387,125688.2515745163,0.5482304229736328,563,72.72640991210938
2078,2023-04-04,165974.34386730194,125688.2515745163,0.5482304229736328,563,71.55611419677734
2079,2023-04-05,165614.44515514374,125688.2515745163,0.5482304229736328,563,70.91686248779297
2080,2023-04-06,166029.7023267746,125688.2515745163,0.5482304229736328,563,71.6544418334961
2081,2023-04-10,166168.1328382492,125688.2515745163,0.5482304229736328,563,71.90032196044922
2082,2023-04-11,166157.0551328659,125688.2515745163,0.5482304229736328,563,71.88064575195312
2083,2023-04-12,165697.4957304001,125688.2515745163,0.5482304229736328,563,71.06437683105469
2084,2023-04-13,167209.05915355682,125688.2515745163,0.5482304229736328,563,73.74921417236328
2085,2023-04-14,166937.7563123703,125688.2515745163,0.5482304229736328,563,73.26732635498047
2086,2023-04-17,167353.01777935028,125688.2515745163,0.5482304229736328,563,74.00491333007812
2087,2023-04-18,167408.3891248703,125688.2515745163,0.5482304229736328,563,74.10326385498047
2088,2023-04-19,167408.3891248703,125688.2515745163,0.5482304229736328,563,74.10326385498047
2089,2023-04-20,166655.37576580048,125688.2515745163,0.5482304229736328,563,72.76576232910156
2090,2023-04-21,166727.35722637177,125688.2515745163,0.5482304229736328,563,72.89361572265625
2091,2023-04-24,166843.62373638153,125688.2515745163,0.5482304229736328,563,73.10012817382812
2092,2023-04-25,164905.738322258,125688.2515745163,0.5482304229736328,563,69.6580581665039
2093,2023-04-26,164390.7989835739,125688.2515745163,0.5482304229736328,563,68.74342346191406
2094,2023-04-27,166655.37576580048,125688.2515745163,0.5482304229736328,563,72.76576232910156
2095,2023-04-28,167696.29778575897,125688.2515745163,0.5482304229736328,563,74.6146469116211
2096,2023-05-01,167535.73334026337,125688.2515745163,0.5482304229736328,563,74.32945251464844
2097,2023-05-02,166145.98601818085,125688.2515745163,0.5482304229736328,563,71.8609848022461
2098,2023-05-03,165260.09173870087,125688.2515745163,0.5482304229736328,563,70.28746032714844
2099,2023-05-04,164424.0278043747,125688.2515745163,0.5482304229736328,563,68.80244445800781
2100,2023-05-05,166505.88043498993,125688.2515745163,0.5482304229736328,563,72.50022888183594
2101,2023-05-08,166550.17407512665,125688.2515745163,0.5482304229736328,563,72.57890319824219
2102,2023-05-09,166018.63321208954,125688.2515745163,0.5482304229736328,563,71.63478088378906
2103,2023-05-10,166561.24748516083,125688.2515745163,0.5482304229736328,563,72.59857177734375
2104,2023-05-11,166289.94893932343,125688.2515745163,0.5482304229736328,563,72.11669158935547
2105,2023-05-12,166112.7657880783,125688.2515745163,0.5482304229736328,563,71.8019790649414
2106,2023-05-15,166500.34372997284,125688.2515745163,0.5482304229736328,563,72.49039459228516
2107,2023-05-16,165691.96332073212,125688.2515745163,0.5482304229736328,563,71.05455017089844
2108,2023-05-17,167126.00857830048,125688.2515745163,0.5482304229736328,563,73.60169982910156
2109,2023-05-18,168272.1322889328,125688.2515745163,0.5482304229736328,563,75.63744354248047
2110,2023-05-19,168100.4901380539,125688.2515745163,0.5482304229736328,563,75.33257293701172
2111,2023-05-22,168133.71895885468,125688.2515745163,0.5482304229736328,563,75.39159393310547
2112,2023-05-23,166694.12840557098,125688.2515745163,0.5482304229736328,563,72.8345947265625
2113,2023-05-24,165791.62830638885,125688.2515745163,0.5482304229736328,563,71.23157501220703
2114,2023-05-25,166777.18327617645,125688.2515745163,0.5482304229736328,563,72.98211669921875
2115,2023-05-26,168360.72386455536,125688.2515745163,0.5482304229736328,563,75.7947998046875
2116,2023-05-30,168366.25627422333,125688.2515745163,0.5482304229736328,563,75.80462646484375
2117,2023-05-31,167674.15526103973,125688.2515745163,0.5482304229736328,563,74.5753173828125
2118,2023-06-01,168836.89338207245,125688.2515745163,0.5482304229736328,563,76.64057159423828
2119,2023-06-02,170675.1266965866,125688.2515745163,0.5482304229736328,563,79.9056396484375
2120,2023-06-05,170381.66844463348,125688.2515745163,0.5482304229736328,563,79.3843994140625
2121,2023-06-06,170686.2001066208,125688.2515745163,0.5482304229736328,563,79.92530822753906
2122,2023-06-07,170243.25081920624,125688.2515745163,0.5482304229736328,563,79.13854217529297
2123,2023-06-08,170940.89712810516,125688.2515745163,0.5482304229736328,563,80.37770080566406
2124,2023-06-09,171206.65896892548,125688.2515745163,0.5482304229736328,563,80.84974670410156
2125,2023-06-12,172386.00720500946,125688.2515745163,0.5482304229736328,563,82.94450378417969
2126,2023-06-13,173305.13030529022,125688.2515745163,0.5482304229736328,563,84.5770492553711
2127,2023-06-14,173543.2086210251,125688.2515745163,0.5482304229736328,563,84.99992370605469
2128,2023-06-15,175187.65296459198,125688.2515745163,0.5482304229736328,563,87.92078399658203
2129,2023-06-16,174667.18980693817,125688.2515745163,0.5482304229736328,563,86.996337890625
2130,2023-06-20,173936.3189725876,125688.2515745163,0.5482304229736328,563,85.69816589355469
2131,2023-06-21,173174.4142408371,125688.2515745163,0.5482304229736328,563,84.3448715209961
2132,2023-06-22,173602.0205411911,125688.2515745163,0.5482304229736328,563,85.10438537597656
2133,2023-06-23,172513.57477855682,125688.2515745163,0.5482304229736328,563,83.17108917236328
2134,2023-06-26,171908.26558971405,125688.2515745163,0.5482304229736328,563,82.09593963623047
2135,2023-06-27,173429.86294841766,125688.2515745163,0.5482304229736328,563,84.79859924316406
2136,2023-06-28,173529.82431316376,125688.2515745163,0.5482304229736328,563,84.97615051269531
2137,2023-06-29,174024.0686597824,125688.2515745163,0.5482304229736328,563,85.8540267944336
2138,2023-06-30,175656.7394514084,125688.2515745163,0.5482304229736328,563,88.75397491455078
2139,2023-07-03,175834.44233989716,125688.2515745163,0.5482304229736328,563,89.06961059570312
2140,2023-07-05,175595.6509962082,125688.2515745163,0.5482304229736328,563,88.64546966552734
2141,2023-07-06,174340.60582256317,125688.2515745163,0.5482304229736328,563,86.416259765625
2142,2023-07-07,173951.87243175507,125688.2515745163,0.5482304229736328,563,85.72579193115234
2143,2023-07-10,174296.1790266037,125688.2515745163,0.5482304229736328,563,86.33734893798828
2144,2023-07-11,175256.90687847137,125688.2515745163,0.5482304229736328,563,88.04379272460938
2145,2023-07-12,176406.42821025848,125688.2515745163,0.5482304229736328,563,90.0855712890625
2146,2023-07-13,177533.74688243866,125688.2515745163,0.5482304229736328,563,92.0879135131836
2147,2023-07-14,177428.231631279,125688.2515745163,0.5482304229736328,563,91.90049743652344
2148,2023-07-17,177961.35318279266,125688.2515745163,0.5482304229736328,563,92.84742736816406
2149,2023-07-18,179088.65896892548,125688.2515745163,0.5482304229736328,563,94.84974670410156
2150,2023-07-19,179388.54306316376,125688.2515745163,0.5482304229736328,563,95.38240051269531
2151,2023-07-20,178355.6318693161,125688.2515745163,0.5482304229736328,563,93.54774475097656
2152,2023-07-21,178316.7589597702,125688.2515745163,0.5482304229736328,563,93.47869873046875
2153,2023-07-24,178977.59842205048,125688.2515745163,0.5482304229736328,563,94.65248107910156
2154,2023-07-25,179427.42026805878,125688.2515745163,0.5482304229736328,563,95.45145416259766
2155,2023-07-26,179460.73499584198,125688.2515745163,0.5482304229736328,563,95.51062774658203
2156,2023-07-27,178338.97021007538,125688.2515745163,0.5482304229736328,563,93.51815032958984
2157,2023-07-28,179821.70754528046,125688.2515745163,0.5482304229736328,563,96.15178680419922
2158,2023-07-31,180160.44307231903,125688.2515745163,0.5482304229736328,563,96.75344848632812
2159,2023-08-01,179621.78481578827,125688.2515745163,0.5482304229736328,563,95.79668426513672
2160,2023-08-02,177394.91260814667,125688.2515745163,0.5482304229736328,563,91.84131622314453
2161,2023-08-03,176911.77603435516,125688.2515745163,0.5482304229736328,563,90.98316955566406
2162,2023-08-04,176167.63686656952,125688.2515745163,0.5482304229736328,563,89.66143035888672
2163,2023-08-07,177461.55494976044,125688.2515745163,0.5482304229736328,563,91.95968627929688
2164,2023-08-08,176800.71119213104,125688.2515745163,0.5482304229736328,563,90.78589630126953
2165,2023-08-09,175773.34958934784,125688.2515745163,0.5482304229736328,563,88.96109771728516
2166,2023-08-10,175762.2418165207,125688.2515745163,0.5482304229736328,563,88.94136810302734
2167,2023-08-11,175634.51961040497,125688.2515745163,0.5482304229736328,563,88.71450805664062
2168,2023-08-14,176417.5316877365,125688.2515745163,0.5482304229736328,563,90.10529327392578
2169,2023-08-15,174684.9124174118,125688.2515745163,0.5482304229736328,563,87.02781677246094
2170,2023-08-16,173585.35888195038,125688.2515745163,0.5482304229736328,563,85.07479095458984
2171,2023-08-17,172413.61341381073,125688.2515745163,0.5482304229736328,563,82.99353790283203
2172,2023-08-18,172419.1673002243,125688.2515745163,0.5482304229736328,563,83.00340270996094
2173,2023-08-21,173357.67531108856,125688.2515745163,0.5482304229736328,563,84.67037963867188
2174,2023-08-22,172924.5194196701,125688.2515745163,0.5482304229736328,563,83.90100860595703
2175,2023-08-23,174484.98968791962,125688.2515745163,0.5482304229736328,563,86.67271423339844
2176,2023-08-24,172458.03591442108,125688.2515745163,0.5482304229736328,563,83.07244110107422
2177,2023-08-25,173407.6516981125,125688.2515745163,0.5482304229736328,563,84.75914764404297
2178,2023-08-28,174257.30182170868,125688.2515745163,0.5482304229736328,563,86.26829528808594
2179,2023-08-29,176373.10059642792,125688.2515745163,0.5482304229736328,563,90.02637481689453
2180,2023-08-30,177039.4982404709,125688.2515745163,0.5482304229736328,563,91.21002960205078
2181,2023-08-31,176728.51925945282,125688.2515745163,0.5482304229736328,563,90.65766906738281
2182,2023-09-01,176983.9679670334,125688.2515745163,0.5482304229736328,563,91.11139678955078
2183,2023-09-05,176300.91725444794,125688.2515745163,0.5482304229736328,563,89.89816284179688
2184,2023-09-06,175273.55994701385,125688.2515745163,0.5482304229736328,563,88.07337188720703
2185,2023-09-07,174740.4426908493,125688.2515745163,0.5482304229736328,563,87.12644958496094
2186,2023-09-08,174957.0227842331,125688.2515745163,0.5482304229736328,563,87.51113891601562
2187,2023-09-11,175912.18815898895,125688.2515745163,0.5482304229736328,563,89.20770263671875
2188,2023-09-12,175062.53374004364,125688.2515745163,0.5482304229736328,563,87.69854736328125
2189,2023-09-13,175251.34440135956,125688.2515745163,0.5482304229736328,563,88.0339126586914
2190,2023-09-14,176461.95848369598,125688.2515745163,0.5482304229736328,563,90.1842041015625
2191,2023-09-15,174596.05453014374,125688.2515745163,0.5482304229736328,563,86.86998748779297
2192,2023-09-18,174690.45771312714,125688.2515745163,0.5482304229736328,563,87.03766632080078
2193,2023-09-19,174381.02076244354,125688.2515745163,0.5482304229736328,563,86.48804473876953
2194,2023-09-20,172972.9408903122,125688.2515745163,0.5482304229736328,563,83.98701477050781
2195,2023-09-21,170624.29123973846,125688.2515745163,0.5482304229736328,563,79.81534576416016
2196,2023-09-22,170256.970164299,125688.2515745163,0.5482304229736328,563,79.16291046142578
2197,2023-09-25,170813.51425457,125688.2515745163,0.5482304229736328,563,80.15144348144531
2198,2023-09-26,168804.3647031784,125688.2515745163,0.5482304229736328,563,76.58279418945312
2199,2023-09-27,168826.63179302216,125688.2515745163,0.5482304229736328,563,76.62234497070312
2200,2023-09-28,169583.5410337448,125688.2515745163,0.5482304229736328,563,77.96676635742188
2201,2023-09-29,169210.64459514618,125688.2515745163,0.5482304229736328,563,77.30442810058594
2202,2023-10-02,169160.56082439423,125688.2515745163,0.5482304229736328,563,77.21546936035156
2203,2023-10-03,167390.72664928436,125688.2515745163,0.5482304229736328,563,74.07189178466797
2204,2023-10-04,168331.29642772675,125688.2515745163,0.5482304229736328,563,75.7425308227539
2205,2023-10-05,168214.41997814178,125688.2515745163,0.5482304229736328,563,75.5349349975586
2206,2023-10-06,169667.02114391327,125688.2515745163,0.5482304229736328,563,78.11504364013672
2207,2023-10-09,170501.84801769257,125688.2515745163,0.5482304229736328,563,79.59786224365234
2208,2023-10-10,171208.66489696503,125688.2515745163,0.5482304229736328,563,80.85330963134766
2209,2023-10-11,171770.78864574432,125688.2515745163,0.5482304229736328,563,81.85175323486328
2210,2023-10-12,170902.56543254852,125688.2515745163,0.5482304229736328,563,80.30961608886719
2211,2023-10-13,170167.91469097137,125688.2515745163,0.5482304229736328,563,79.00473022460938
2212,2023-10-16,171564.86531352997,125688.2515745163,0.5482304229736328,563,81.48599243164062
2213,2023-10-17,171531.4732694626,125688.2515745163,0.5482304229736328,563,81.42668151855469
2214,2023-10-18,169694.85500621796,125688.2515745163,0.5482304229736328,563,78.16448211669922
2215,2023-10-19,168492.69417095184,125688.2515745163,0.5482304229736328,563,76.02920532226562
2216,2023-10-20,166884.2620344162,125688.2515745163,0.5482304229736328,563,73.17230987548828
2217,2023-10-23,166639.3755903244,125688.2515745163,0.5482304229736328,563,72.73734283447266
2218,2023-10-24,167568.81611919403,125688.2515745163,0.5482304229736328,563,74.38821411132812
2219,2023-10-25,165743.33140087128,125688.2515745163,0.5482304229736328,563,71.14579010009766
2220,2023-10-26,164296.29700756073,125688.2515745163,0.5482304229736328,563,68.57556915283203
2221,2023-10-27,163717.47723674774,125688.2515745163,0.5482304229736328,563,67.54747009277344
2222,2023-10-30,165081.03151988983,125688.2515745163,0.5482304229736328,563,69.96941375732422
2223,2023-10-31,165782.28592205048,125688.2515745163,0.5482304229736328,563,71.21498107910156
2224,2023-11-01,167062.35150432587,125688.2515745163,0.5482304229736328,563,73.48863220214844
2225,2023-11-02,169416.57651805878,125688.2515745163,0.5482304229736328,563,77.67020416259766
2226,2023-11-03,170585.33242321014,125688.2515745163,0.5482304229736328,563,79.74614715576172
2227,2023-11-06,170880.30693340302,125688.2515745163,0.5482304229736328,563,80.27008056640625
2228,2023-11-07,171253.19907665253,125688.2515745163,0.5482304229736328,563,80.93241119384766
2229,2023-11-08,171325.5456418991,125688.2515745163,0.5482304229736328,563,81.0609130859375
2230,2023-11-09,170223.5695295334,125688.2515745163,0.5482304229736328,563,79.10358428955078
2231,2023-11-10,172277.24896526337,125688.2515745163,0.5482304229736328,563,82.75132751464844
2232,2023-11-13,172110.28874492645,125688.2515745163,0.5482304229736328,563,82.45477294921875
2233,2023-11-14,174826.25947093964,125688.2515745163,0.5482304229736328,563,87.27887725830078
2234,2023-11-15,175132.36323070526,125688.2515745163,0.5482304229736328,563,87.82257843017578
2235,2023-11-16,175249.24397563934,125688.2515745163,0.5482304229736328,563,88.03018188476562
2236,2023-11-17,175516.38462352753,125688.2515745163,0.5482304229736328,563,88.50467681884766
2237,2023-11-20,176557.1391248703,125688.2515745163,0.5482304229736328,563,90.35326385498047
2238,2023-11-21,176189.81375408173,125688.2515745163,0.5482304229736328,563,89.70082092285156
2239,2023-11-22,176757.50427532196,125688.2515745163,0.5482304229736328,563,90.70915222167969
2240,2023-11-24,176807.5837507248,125688.2515745163,0.5482304229736328,563,90.79810333251953
2241,2023-11-27,176518.1846036911,125688.2515745163,0.5482304229736328,563,90.28407287597656
2242,2023-11-28,176657.31955242157,125688.2515745163,0.5482304229736328,563,90.53120422363281
2243,2023-11-29,176568.26837444305,125688.2515745163,0.5482304229736328,563,90.37303161621094
2244,2023-11-30,177108.1250333786,125688.2515745163,0.5482304229736328,563,91.33192443847656
2245,2023-12-01,177959.6522245407,125688.2515745163,0.5482304229736328,563,92.84440612792969
2246,2023-12-04,177169.34664440155,125688.2515745163,0.5482304229736328,563,91.44066619873047
2247,2023-12-05,177119.2628736496,125688.2515745163,0.5482304229736328,563,91.3517074584961
2248,2023-12-06,176445.82515239716,125688.2515745163,0.5482304229736328,563,90.15554809570312
2249,2023-12-07,177570.0640592575,125688.2515745163,0.5482304229736328,563,92.15242004394531
2250,2023-12-08,178193.40512371063,125688.2515745163,0.5482304229736328,563,93.25959777832031
2251,2023-12-11,178822.30866527557,125688.2515745163,0.5482304229736328,563,94.37665557861328
2252,2023-12-12,179529.12983989716,125688.2515745163,0.5482304229736328,563,95.63211059570312
2253,2023-12-13,181710.81497478485,125688.2515745163,0.5482304229736328,563,99.50721740722656
2254,2023-12-14,182206.14604473114,125688.2515745163,0.5482304229736328,563,100.38702392578125
2255,2023-12-15,181966.82637310028,125688.2515745163,0.5482304229736328,563,99.96194458007812
2256,2023-12-18,182862.87915325165,125688.2515745163,0.5482304229736328,563,101.55351257324219
2257,2023-12-19,183864.6748380661,125688.2515745163,0.5482304229736328,563,103.33290100097656
2258,2023-12-20,181365.7523984909,125688.2515745163,0.5482304229736328,563,98.89431762695312
2259,2023-12-21,182914.33743572235,125688.2515745163,0.5482304229736328,563,101.64491271972656
2260,2023-12-22,183266.02773571014,125688.2515745163,0.5482304229736328,563,102.26958465576172
2261,2023-12-26,183947.08970165253,125688.2515745163,0.5482304229736328,563,103.47928619384766
2262,2023-12-27,184304.37254619598,125688.2515745163,0.5482304229736328,563,104.1138916015625
2263,2023-12-28,184304.37254619598,125688.2515745163,0.5482304229736328,563,104.1138916015625
2264,2023-12-29,183740.5392484665,125688.2515745163,0.5482304229736328,563,103.11241149902344
2265,2024-01-02,182696.61477947235,125688.2515745163,0.5482304229736328,563,101.25819396972656
